owner,name,stars,package,clients,mergedPrs,maven,gradle
iluwatar,java-design-patterns,74736,total,0,846,true,false
elastic,elasticsearch,59572,total,1,48756,false,true
elastic,elasticsearch,59572,github.com/elastic/elasticsearch,1,48756,false,true
elastic,elasticsearch,59572,github.com/elasticsearch/elasticsearch,0,48756,false,true
spring-projects,spring-framework,47620,total,3680151,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-context,531588,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-aop,173936,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-beans,211842,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-orm,226777,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-jdbc,356517,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-core,342938,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-tx,240763,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-web,346141,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-aspects,103794,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-context-support,231530,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-test,335120,714,false,true
spring-projects,spring-framework,47620,org.springframework:spring-webmvc,579205,714,false,true
spring-projects,spring-framework,47620,github.com/spring-projects/spring-framework,0,714,false,true
ReactiveX,RxJava,46050,total,0,3075,false,true
TheAlgorithms,Java,45975,total,0,766,true,false
google,guava,44579,total,285221,362,true,false
google,guava,44579,com.google.guava:guava-testlib,2993,362,true,false
google,guava,44579,github.com/google/guava,0,362,true,false
google,guava,44579,com.google.guava:guava-tests,360,362,true,false
google,guava,44579,com.google.guava:guava-bom,136,362,true,false
google,guava,44579,com.google.guava:listenablefuture,355,362,true,false
google,guava,44579,com.google.guava:guava-parent,63,362,true,false
google,guava,44579,com.google.guava:guava,279492,362,true,false
google,guava,44579,com.google.guava:failureaccess,615,362,true,false
google,guava,44579,com.google.guava:guava-gwt,1207,362,true,false
square,retrofit,39958,total,0,763,false,true
apache,dubbo,37255,total,42307,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-api,530,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-container,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-cluster,458,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-triple,22,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-http,465,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-test,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-distribution,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-filter,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-plugin,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-rmi,442,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc,1,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-multiple,295,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-redis,456,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-metadata-api,226,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-monitor-default,477,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-metadata,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-monitor-api,483,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-dubbo,629,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-jdk,457,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-native-plugin,8,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-dependencies-zookeeper-curator5,2,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-parent,7,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-config-api,504,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-rest,551,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-api,477,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-qos,506,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-fst,452,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-container-log4j,442,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-monitor,1,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-kryo,876,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-compatible,459,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot-autoconfigure-compatible,77,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot-starter,5905,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-configcenter,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-webservice,443,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-fastjson,444,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo,6900,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot-autoconfigure,100,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-default,446,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-mina,441,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot-actuator-compatible,67,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-filter-validation,478,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-protostuff,386,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-config-spring,620,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-container-logback,443,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-dependencies-zookeeper,2531,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-multicast,559,3213,true,false
apache,dubbo,37255,github.com/alibaba/dubbo,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-zookeeper,760,3213,true,false
apache,dubbo,37255,github.com/apache/incubator-dubbo,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-bom,593,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-p2p,445,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-container-spring,459,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-metadata-report-zookeeper,544,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-spring-boot-actuator,452,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-redis,442,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-grizzly,440,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-memcached,443,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization,2,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-config,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-configcenter-zookeeper,493,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-compiler,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-zookeeper-curator5,47,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-thrift,442,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-zookeeper,475,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-http,463,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry,3,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-hessian,455,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-netty4,627,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-dependencies,3,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-container-api,142,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting,0,3213,true,false
apache,dubbo,37255,github.com/apache/dubbo,0,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-api,473,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-common,658,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-filter-cache,479,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-dependencies-bom,1827,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-rpc-injvm,460,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-serialization-hessian2,655,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-remoting-netty,456,3213,true,false
apache,dubbo,37255,org.apache.dubbo:dubbo-registry-api,503,3213,true,false
airbnb,lottie-android,32738,total,0,544,false,true
bumptech,glide,32579,total,0,382,false,true
NationalSecurityAgency,ghidra,32520,total,0,266,false,true
eugenp,tutorials,30458,total,0,8328,true,false
skylot,jadx,30118,total,0,325,false,true
zxing,zxing,29527,total,50074,203,true,false
zxing,zxing,29527,com.google.zxing:zxing-parent,73,203,true,false
zxing,zxing,29527,com.google.zxing:zxingorg,35,203,true,false
zxing,zxing,29527,com.google.zxing:android-integration,294,203,true,false
zxing,zxing,29527,com.google.zxing:javase,20343,203,true,false
zxing,zxing,29527,com.google.zxing:zxing.appspot.com,0,203,true,false
zxing,zxing,29527,com.google.zxing:android-core,297,203,true,false
zxing,zxing,29527,com.google.zxing:core,29032,203,true,false
zxing,zxing,29527,github.com/zxing/zxing,0,203,true,false
netty,netty,29187,total,109266,2547,true,false
netty,netty,29187,io.netty:netty-all,61017,2547,true,false
netty,netty,29187,io.netty:netty-resolver-dns,1083,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-http2,1,2547,true,false
netty,netty,29187,io.netty:netty-transport-native-epoll,3859,2547,true,false
netty,netty,29187,io.netty:netty-dev-tools,436,2547,true,false
netty,netty,29187,io.netty:netty-resolver-dns-classes-macos,38,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-native-image-client-runtime-init,0,2547,true,false
netty,netty,29187,io.netty:netty-transport-classes-epoll,67,2547,true,false
netty,netty,29187,io.netty:netty-transport-native-unix-common,920,2547,true,false
netty,netty,29187,io.netty:netty-codec-haproxy,654,2547,true,false
netty,netty,29187,io.netty:netty-codec-memcache,434,2547,true,false
netty,netty,29187,io.netty:netty-transport-classes-kqueue,48,2547,true,false
netty,netty,29187,io.netty:netty-codec-http2,1380,2547,true,false
netty,netty,29187,io.netty:netty-codec-dns,786,2547,true,false
netty,netty,29187,io.netty:netty-codec-socks,966,2547,true,false
netty,netty,29187,io.netty:netty-transport,4709,2547,true,false
netty,netty,29187,io.netty:netty-codec-redis,434,2547,true,false
netty,netty,29187,io.netty:netty-testsuite,145,2547,true,false
netty,netty,29187,io.netty:netty-codec-mqtt,871,2547,true,false
netty,netty,29187,io.netty:netty-common,3931,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-osgi,4,2547,true,false
netty,netty,29187,io.netty:netty-transport-native-unix-common-tests,66,2547,true,false
netty,netty,29187,io.netty:netty-resolver,1349,2547,true,false
netty,netty,29187,io.netty:netty-bom,1545,2547,true,false
netty,netty,29187,io.netty:netty-codec-xml,415,2547,true,false
netty,netty,29187,io.netty:netty-handler-proxy,1240,2547,true,false
netty,netty,29187,io.netty:netty-codec-http,4384,2547,true,false
netty,netty,29187,github.com/netty/netty,0,2547,true,false
netty,netty,29187,io.netty:netty-resolver-dns-native-macos,363,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-autobahn,1,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-native,0,2547,true,false
netty,netty,29187,io.netty:netty-transport-sctp,589,2547,true,false
netty,netty,29187,io.netty:netty-codec-smtp,410,2547,true,false
netty,netty,29187,io.netty:netty-transport-rxtx,498,2547,true,false
netty,netty,29187,io.netty:netty-codec,3166,2547,true,false
netty,netty,29187,io.netty:netty-transport-blockhound-tests,0,2547,true,false
netty,netty,29187,io.netty:netty-codec-stomp,447,2547,true,false
netty,netty,29187,io.netty:netty-handler,6347,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-shading,0,2547,true,false
netty,netty,29187,io.netty:netty-microbench,16,2547,true,false
netty,netty,29187,io.netty:netty-transport-udt,587,2547,true,false
netty,netty,29187,io.netty:netty-buffer,4124,2547,true,false
netty,netty,29187,io.netty:netty-example,780,2547,true,false
netty,netty,29187,io.netty:netty-parent,25,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-native-image-client,0,2547,true,false
netty,netty,29187,io.netty:netty-transport-native-kqueue,1131,2547,true,false
netty,netty,29187,io.netty:netty-testsuite-native-image,0,2547,true,false
alibaba,arthas,29151,total,735,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-agent,3,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-vmtool,12,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-packaging,34,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-client,1,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-tunnel-server,1,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-tunnel-common,23,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-testcase,0,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-spring-boot-starter,325,390,true,false
alibaba,arthas,29151,github.com/alibaba/arthas,0,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-agent-attach,32,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-core,35,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-common,62,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-memorycompiler,55,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-boot,5,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-all,1,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-spy,66,390,true,false
alibaba,arthas,29151,com.taobao.arthas:math-game,14,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-tunnel-client,39,390,true,false
alibaba,arthas,29151,com.taobao.arthas:arthas-site,27,390,true,false
apolloconfig,apollo,26737,total,5353,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo-client,3958,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo-mockserver,64,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo,5,1181,true,false
apolloconfig,apollo,26737,github.com/ctripcorp/apollo,0,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo-client-config-data,24,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo-openapi,717,1181,true,false
apolloconfig,apollo,26737,com.ctrip.framework.apollo:apollo-core,585,1181,true,false
apolloconfig,apollo,26737,github.com/apolloconfig/apollo,0,1181,true,false
dbeaver,dbeaver,26402,total,33,2450,true,false
dbeaver,dbeaver,26402,dbeaver/dbeaver/.github/actions/java-codeql,14,2450,true,false
dbeaver,dbeaver,26402,dbeaver/dbeaver/.github/workflows/reused-commit-msgs-validator.yml,19,2450,true,false
dbeaver,dbeaver,26402,github.com/dbeaver/dbeaver,0,2450,true,false
alibaba,druid,25506,total,291770,953,true,false
alibaba,druid,25506,com.alibaba:druid,206472,953,true,false
alibaba,druid,25506,com.alibaba:druid-spring-boot-starter,85298,953,true,false
alibaba,druid,25506,github.com/alibaba/druid,0,953,true,false
alibaba,fastjson,24351,total,322674,417,true,false
alibaba,fastjson,24351,com.alibaba:fastjson,322673,417,true,false
alibaba,fastjson,24351,github.com/alibaba/fastjson,1,417,true,false
alibaba,easyexcel,23468,total,10596,110,true,false
alibaba,easyexcel,23468,github.com/alibaba/easyexcel,0,110,true,false
alibaba,easyexcel,23468,com.alibaba:easyexcel,10596,110,true,false
alibaba,canal,22935,total,6359,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.instance.manager,156,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.connector,0,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.meta,115,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.parse,114,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.instance.core,123,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.store,114,386,true,false
alibaba,canal,22935,com.alibaba.otter:client-adapter.common,56,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.client,4154,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.deployer,30,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.instance.spring,119,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.parse.driver,118,386,true,false
alibaba,canal,22935,github.com/alibaba/canal,0,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.prometheus,87,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.instance,1,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.common,247,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.example,4,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.protocol,383,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.client-adapter,2,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.server,187,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.sink,113,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.filter,121,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal.parse.dbsync,114,386,true,false
alibaba,canal,22935,com.alibaba.otter:canal,1,386,true,false
dromara,hutool,22803,total,59392,282,true,false
dromara,hutool,22803,cn.hutool:hutool-parent,14,282,true,false
dromara,hutool,22803,cn.hutool:hutool-cron,143,282,true,false
dromara,hutool,22803,cn.hutool:hutool-extra,335,282,true,false
dromara,hutool,22803,cn.hutool:hutool-bom,57,282,true,false
dromara,hutool,22803,cn.hutool:hutool-all,51277,282,true,false
dromara,hutool,22803,cn.hutool:hutool-bloomFilter,89,282,true,false
dromara,hutool,22803,cn.hutool:hutool-dfa,108,282,true,false
dromara,hutool,22803,cn.hutool:hutool-captcha,406,282,true,false
dromara,hutool,22803,cn.hutool:hutool-db,129,282,true,false
dromara,hutool,22803,cn.hutool:hutool-log,193,282,true,false
dromara,hutool,22803,cn.hutool:hutool-setting,168,282,true,false
dromara,hutool,22803,cn.hutool:hutool-aop,94,282,true,false
dromara,hutool,22803,cn.hutool:hutool-crypto,854,282,true,false
dromara,hutool,22803,cn.hutool:hutool-core,3187,282,true,false
dromara,hutool,22803,cn.hutool:hutool-jwt,55,282,true,false
dromara,hutool,22803,cn.hutool:hutool-json,413,282,true,false
dromara,hutool,22803,cn.hutool:hutool-poi,247,282,true,false
dromara,hutool,22803,cn.hutool:hutool-socket,73,282,true,false
dromara,hutool,22803,cn.hutool:hutool-system,196,282,true,false
dromara,hutool,22803,cn.hutool:hutool-http,1079,282,true,false
dromara,hutool,22803,cn.hutool:hutool-cache,175,282,true,false
dromara,hutool,22803,cn.hutool:hutool-script,100,282,true,false
alibaba,nacos,22420,total,5324,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-client,4184,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-auth-plugin,7,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-naming,170,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-api,364,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-encryption-plugin,6,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-cmdb,81,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-config,237,1854,true,false
alibaba,nacos,22420,github.com/alibaba/nacos,0,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-all,21,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-common,124,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-core,130,1854,true,false
alibaba,nacos,22420,com.alibaba.nacos:nacos-plugin,0,1854,true,false
alibaba,spring-cloud-alibaba,22316,total,66141,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-seata,2177,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-starters,1,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-circuitbreaker-sentinel,59,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-sidecar,69,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba,66,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-config-server,68,564,true,false
alibaba,spring-cloud-alibaba,22316,github.com/alibaba/spring-cloud-alibaba,0,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-config,12250,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-docs,0,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-sentinel-datasource,138,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-dependencies,23149,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-bus-rocketmq,90,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-sentinel,7435,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-dubbo,1547,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-stream-rocketmq,590,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-sentinel-gateway,1650,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-alibaba-commons,36,564,true,false
alibaba,spring-cloud-alibaba,22316,com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-discovery,16816,564,true,false
halo-dev,halo,22284,total,0,526,false,true
seata,seata,22097,total,6284,1461,true,false
seata,seata,22097,io.seata:seata-metrics-exporter-prometheus,7,1461,true,false
seata,seata,22097,io.seata:seata-discovery-zk,103,1461,true,false
seata,seata,22097,io.seata:seata-dubbo-alibaba,122,1461,true,false
seata,seata,22097,io.seata:seata-discovery-custom,66,1461,true,false
seata,seata,22097,io.seata:seata-discovery,0,1461,true,false
seata,seata,22097,io.seata:seata-spring,184,1461,true,false
seata,seata,22097,io.seata:seata-common,82,1461,true,false
seata,seata,22097,io.seata:seata-discovery-etcd3,70,1461,true,false
seata,seata,22097,io.seata:seata-grpc,64,1461,true,false
seata,seata,22097,io.seata:seata-bom,76,1461,true,false
seata,seata,22097,io.seata:seata-core,92,1461,true,false
seata,seata,22097,io.seata:seata-config-all,14,1461,true,false
seata,seata,22097,io.seata:seata-config-apollo,70,1461,true,false
seata,seata,22097,io.seata:seata-metrics-registry-compact,7,1461,true,false
seata,seata,22097,io.seata:seata-server,98,1461,true,false
seata,seata,22097,io.seata:seata-rm-datasource,169,1461,true,false
seata,seata,22097,io.seata:seata-distribution,0,1461,true,false
seata,seata,22097,io.seata:seata-tcc,73,1461,true,false
seata,seata,22097,github.com/seata/seata,0,1461,true,false
seata,seata,22097,io.seata:seata-config,0,1461,true,false
seata,seata,22097,io.seata:seata-discovery-sofa,70,1461,true,false
seata,seata,22097,io.seata:seata-config-core,78,1461,true,false
seata,seata,22097,io.seata:seata-discovery-redis,70,1461,true,false
seata,seata,22097,io.seata:seata-discovery-nacos,87,1461,true,false
seata,seata,22097,io.seata:seata-dubbo,126,1461,true,false
seata,seata,22097,io.seata:seata-http,67,1461,true,false
seata,seata,22097,io.seata:seata-config-zk,71,1461,true,false
seata,seata,22097,io.seata:seata-sqlparser-druid,57,1461,true,false
seata,seata,22097,io.seata:seata-config-custom,66,1461,true,false
seata,seata,22097,io.seata:seata-discovery-eureka,72,1461,true,false
seata,seata,22097,io.seata:seata-serializer-protobuf,53,1461,true,false
seata,seata,22097,io.seata:seata-all,2181,1461,true,false
seata,seata,22097,io.seata:seata-test,0,1461,true,false
seata,seata,22097,io.seata:seata-metrics-core,7,1461,true,false
seata,seata,22097,io.seata:seata-config-etcd3,70,1461,true,false
seata,seata,22097,io.seata:seata-compressor-all,12,1461,true,false
seata,seata,22097,io.seata:seata-parent,0,1461,true,false
seata,seata,22097,io.seata:seata-rm,81,1461,true,false
seata,seata,22097,io.seata:seata-tm,163,1461,true,false
seata,seata,22097,io.seata:seata-config-nacos,89,1461,true,false
seata,seata,22097,io.seata:seata-discovery-consul,70,1461,true,false
seata,seata,22097,io.seata:seata-config-spring-cloud,66,1461,true,false
seata,seata,22097,io.seata:seata-saga,0,1461,true,false
seata,seata,22097,io.seata:seata-spring-boot-starter,1431,1461,true,false
apache,kafka,21915,total,0,5416,false,true
google,gson,20896,total,355981,314,true,false
google,gson,20896,com.google.code.gson:gson-parent,102,314,true,false
google,gson,20896,github.com/google/gson,0,314,true,false
google,gson,20896,com.google.code.gson:gson,355879,314,true,false
libgdx,libgdx,19984,total,0,2405,false,true
apache,skywalking,19332,total,813,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-tools,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-trace-receiver-plugin,12,3592,true,false
apache,skywalking,19332,org.apache.skywalking:analyzer,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:storage-elasticsearch-plugin,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:configuration-zookeeper,10,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-storage-plugin,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:oap-protocol,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-core,14,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-receiver-plugin,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-browser-receiver-plugin,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:meter-analyzer,5,3592,true,false
apache,skywalking,19332,org.apache.skywalking:configuration-k8s-configmap,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:library-datacarrier-queue,6,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-library,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:apm-webapp,68,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-mesh-receiver-plugin,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:cluster-etcd-plugin,10,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-fetcher-plugin,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-jvm-receiver-plugin,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-management-receiver-plugin,9,3592,true,false
apache,skywalking,19332,org.apache.skywalking:exporter,10,3592,true,false
apache,skywalking,19332,org.apache.skywalking:skywalking-sharing-server-plugin,8,3592,true,false
apache,skywalking,19332,org.apache.skywalking:library-server,10,3592,true,false
apache,skywalking,19332,org.apache.skywalking:server-query-plugin,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:configuration-nacos,10,3592,true,false
apache,skywalking,19332,org.apache.skywalking:receiver-proto,6,3592,true,false
apache,skywalking,19332,org.apache.skywalking:tool-profile-snapshot-bootstrap,5,3592,true,false
apache,skywalking,19332,org.apache.skywalking:log-analyzer,6,3592,true,false
apache,skywalking,19332,org.apache.skywalking:apache-skywalking-apm,0,3592,true,false
apache,skywalking,19332,org.apache.skywalking:event-analyzer,8,3592,true,false
apache,skywalking,19332,org.apache.skywalking:library-client,10,3592,true,false
